created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jan 09 18:02:37 +0000 2021;1347967024140529667;"Ketua Komisi D : Pemkot Surabaya Sudah Ajukan 2 Juta Vaksin Covid https://t.co/dh8Win7Kk2";0;0;0;0;in;1297798716133236736;1347967024140529667;MediaNawacita;https://twitter.com/MediaNawacita/status/1347967024140529667
Fri Jan 08 04:02:47 +0000 2021;1347393286185517056;"Pemerintah Kota Surabaya yang mengajukan permohonan vaksin Covid-19 untuk sekitar 1,9 juta berusia 18-59 tahun. Namun jatah jumlah vaksin untuk tiap kabupaten masih dalam pembahasan meski vaksin untuk Jawa Timur sudah tiba Senin lalu.  #CNNIDAfter10 https://t.co/ns6OyEyJew https://t.co/jbsW05llLA";0;0;1;1;in;3306771829;1347393286185517056;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1347393286185517056
Thu Jan 07 10:05:20 +0000 2021;1347122135714721792;"Hitungan Pemerintah Kota, Surabaya Butuh 3,8 Juta Dosis Vaksin Covid-19 https://t.co/zgA1D5RUy5 #Berita #Terkini #News #beritajatim #Jatim";0;0;0;0;in;21287066;1347122135714721792;beritajatimcom;https://twitter.com/beritajatimcom/status/1347122135714721792
Thu Jan 07 03:53:13 +0000 2021;1347028490499944451;"[2] BPOM untuk #vaksinSinovac ini belum ada.  Kombespol Johnny Eddizon Isir, Kapolrestabes #Surabaya mengatakan personel gabungan yang terdiri dari Brimob, #PoldaJatim &amp  #PolrestabesSurabaya siaga 24 jam untuk mengamankan vaksin Covid-19 di gudang penyimpanan Dinkes Jatim.";0;1;0;0;in;100132119;1347028402419601409;radiopatria;https://twitter.com/radiopatria/status/1347028490499944451
Wed Jan 06 19:33:32 +0000 2021;1346902743273730048;"Pemkot Surabaya Pakai Aplikasi Pencatatan Vaksinasi Covid-19: Kepala Dinas Komunikasi dan Informatika (Diskominfo) Kota Surabaya, M. Fikser mengatakan, aplikasi ini untuk memudahkan petugas melaksanakan vaksinasi dengan harapan warga penerima vaksin itu… https://t.co/yrMTYLHicZ";0;0;0;0;in;456426648;1346902743273730048;merdekadotcom;https://twitter.com/merdekadotcom/status/1346902743273730048
Wed Jan 06 17:40:39 +0000 2021;1346874331800850435;"DPRD Surabaya: Pemkot Harus Edukasi Warga soal Vaksin Covid-19 https://t.co/JPP2mDqfHz https://t.co/jH61VeW0jI";0;0;0;0;in;2251383210;1346874331800850435;AhmadNorMaulana;https://twitter.com/AhmadNorMaulana/status/1346874331800850435
Wed Jan 06 15:55:22 +0000 2021;1346847838244896769;"Pemkot Surabaya Ajukan 2 Juta Vaksin Covid-19 #AksesVaksinCovid19 #KetuaKomisiDDPRDSurabaya #KhusnulKhotimah #pemkotsurabaya #VaksinasiCovid19 #WhisnuSaktiBuana  https://t.co/fO1tjs94xO https://t.co/E3aQJ0ESFe";0;0;0;0;in;816345224037343232;1346847838244896769;superradioid;https://twitter.com/superradioid/status/1346847838244896769
Wed Jan 06 15:02:51 +0000 2021;1346834620717920256;"Pengawasan Mutu Vaksin Covid-19 Terapkan Standar Internasional https://t.co/oO6MjtdDyS  #vaksin #vaksìncovid19 #covid_19 #standard #international #berita #news #pustakalewi @ Surabaya, Indonesia https://t.co/RhQuT718tx";0;0;0;0;in;425674774;1346834620717920256;mwpattikawa;https://twitter.com/mwpattikawa/status/1346834620717920256
Wed Jan 06 14:16:37 +0000 2021;1346822987434004480;"PEMKOT SURABAYA SIAP SIAP VAKSIN COVID-19 ??? PANDEMI CORONAVIRUS COVID-19 akan berakhir... https://t.co/B6HwXg9Qri";0;0;0;0;in;118056348;1346822987434004480;arifluqmanngaji;https://twitter.com/arifluqmanngaji/status/1346822987434004480
Wed Jan 06 13:56:32 +0000 2021;1346817931674488837;"Pemkot Surabaya Sediakan 2 Cool Room untuk Penyimpanan Vaksin Covid-19 https://t.co/AXpxDf7hmY";0;0;0;0;in;2392460208;1346817931674488837;jawapos;https://twitter.com/jawapos/status/1346817931674488837
